,id,LWR_route,RWR_route,TE_route,RB_route,Flex_route
6811,2021102800-3346,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6812,2021102800-3670,right_shallow,right_shallow,left_shallow,left_shallow,right_shallow
6813,2021102800-3708,middle_shallow,right_shallow,right_shallow,middle_shallow,middle_shallow
6814,2021102800-3751,middle_shallow,right_shallow,middle_deep,right_shallow,middle_deep
6815,2021102800-3797,right_deep,middle_deep,right_shallow,middle_shallow,right_deep
6816,2021102800-3862,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6817,2021102800-3917,middle_deep,middle_shallow,left_deep,middle_shallow,middle_deep
6818,2021102800-4039,middle_shallow,middle_shallow,middle_shallow,other,right_shallow
6819,2021103100-113,right_shallow,middle_deep,other,other,right_shallow
6820,2021103100-132,left_deep,middle_deep,right_shallow,middle_shallow,middle_deep
6821,2021103100-230,middle_shallow,middle_deep,right_shallow,middle_shallow,middle_deep
6822,2021103100-422,middle_deep,middle_deep,middle_deep,other,middle_deep
6823,2021103100-467,middle_shallow,right_deep,middle_shallow,middle_shallow,left_deep
6824,2021103100-587,middle_shallow,middle_shallow,middle_shallow,right_shallow,left_shallow
6825,2021103100-637,middle_deep,right_deep,middle_deep,middle_shallow,right_shallow
6826,2021103100-722,middle_deep,right_deep,middle_deep,middle_shallow,middle_deep
6827,2021103100-744,middle_deep,middle_deep,middle_shallow,right_shallow,right_shallow
6828,2021103100-947,middle_shallow,right_shallow,left_deep,right_shallow,left_deep
6829,2021103100-1032,middle_deep,right_deep,right_shallow,left_shallow,middle_shallow
6830,2021103100-1252,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
6831,2021103100-1381,right_shallow,middle_deep,middle_shallow,other,right_shallow
6832,2021103100-1456,right_shallow,middle_deep,right_shallow,other,middle_shallow
6833,2021103100-1602,middle_deep,middle_deep,other,right_shallow,other
6834,2021103100-1624,middle_deep,middle_deep,right_shallow,other,middle_deep
6835,2021103100-1700,left_deep,middle_shallow,left_deep,left_shallow,right_deep
6836,2021103100-1722,right_shallow,middle_shallow,left_shallow,left_deep,right_shallow
6837,2021103100-1805,right_shallow,middle_shallow,right_shallow,right_shallow,left_deep
6838,2021103100-1879,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
6839,2021103100-1908,middle_deep,middle_deep,left_shallow,middle_shallow,middle_deep
6840,2021103100-2096,middle_deep,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6841,2021103100-2242,right_deep,left_shallow,other,right_shallow,other
6842,2021103100-2263,middle_deep,left_deep,other,left_shallow,other
6843,2021103100-2374,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6844,2021103100-2472,right_deep,middle_deep,left_shallow,left_shallow,right_shallow
6845,2021103100-2496,middle_shallow,middle_deep,right_shallow,other,right_shallow
6846,2021103100-2602,middle_deep,left_shallow,middle_deep,middle_shallow,right_shallow
6847,2021103100-2685,middle_shallow,right_shallow,right_shallow,middle_shallow,middle_deep
6848,2021103100-2770,middle_shallow,middle_shallow,middle_deep,middle_shallow,left_shallow
6849,2021103100-2959,middle_deep,left_shallow,middle_deep,middle_shallow,middle_shallow
6850,2021103100-3021,middle_deep,right_shallow,left_shallow,other,middle_deep
6851,2021103100-3043,middle_deep,left_shallow,middle_shallow,left_deep,left_shallow
6852,2021103100-3120,right_shallow,left_shallow,right_shallow,right_shallow,left_shallow
6853,2021103100-3218,middle_shallow,middle_deep,right_deep,middle_shallow,middle_shallow
6854,2021103100-3261,left_deep,middle_deep,right_shallow,other,middle_shallow
6855,2021103100-3424,middle_deep,middle_deep,middle_shallow,other,left_shallow
6856,2021103100-3448,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
6857,2021103100-3472,middle_shallow,middle_deep,middle_deep,right_shallow,right_deep
6858,2021103100-3517,middle_deep,middle_shallow,middle_deep,middle_shallow,middle_deep
6859,2021103100-3539,middle_shallow,middle_deep,middle_shallow,left_shallow,middle_shallow
6860,2021103100-3580,left_shallow,middle_shallow,left_deep,other,middle_deep
6861,2021103100-3745,middle_deep,middle_deep,middle_deep,right_shallow,right_shallow
6862,2021103100-3769,middle_deep,right_deep,middle_deep,middle_shallow,middle_deep
6863,2021103101-62,middle_shallow,middle_deep,middle_deep,left_shallow,right_shallow
6864,2021103101-112,right_shallow,left_deep,left_shallow,middle_deep,middle_deep
6865,2021103101-184,right_deep,middle_deep,middle_shallow,left_shallow,right_shallow
6866,2021103101-255,middle_shallow,middle_shallow,middle_shallow,middle_shallow,left_shallow
6867,2021103101-277,left_shallow,middle_shallow,middle_shallow,right_shallow,middle_shallow
6868,2021103101-338,right_shallow,middle_shallow,other,other,middle_shallow
6869,2021103101-383,middle_shallow,left_shallow,other,right_shallow,middle_deep
6870,2021103101-405,right_shallow,middle_deep,middle_shallow,right_shallow,left_shallow
6871,2021103101-535,left_deep,right_deep,right_shallow,left_shallow,right_deep
6872,2021103101-737,right_shallow,middle_deep,right_deep,other,right_shallow
6873,2021103101-799,middle_deep,left_shallow,middle_shallow,left_shallow,middle_shallow
6874,2021103101-868,middle_shallow,middle_shallow,middle_deep,middle_deep,middle_deep
6875,2021103101-1126,left_deep,right_deep,right_deep,left_shallow,middle_deep
6876,2021103101-1321,middle_deep,left_shallow,other,other,right_deep
6877,2021103101-1368,middle_deep,middle_deep,middle_deep,left_shallow,right_shallow
6878,2021103101-1435,right_shallow,middle_shallow,middle_shallow,other,right_shallow
6879,2021103101-1485,left_shallow,middle_deep,other,other,middle_shallow
6880,2021103101-1530,middle_shallow,middle_deep,middle_shallow,left_shallow,right_shallow
6881,2021103101-1695,left_deep,middle_shallow,middle_shallow,left_shallow,right_deep
6882,2021103101-1724,middle_shallow,middle_shallow,left_shallow,other,right_shallow
6883,2021103101-1780,middle_deep,middle_deep,left_shallow,middle_deep,right_deep
6884,2021103101-1804,middle_deep,middle_deep,middle_deep,middle_deep,middle_shallow
6885,2021103101-1834,left_shallow,middle_deep,right_shallow,middle_shallow,middle_shallow
6886,2021103101-1929,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6887,2021103101-1970,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6888,2021103101-2120,middle_shallow,middle_shallow,middle_shallow,other,other
6889,2021103101-2155,middle_deep,left_shallow,middle_deep,right_shallow,right_deep
6890,2021103101-2222,middle_shallow,middle_shallow,right_shallow,left_shallow,middle_deep
6891,2021103101-2248,left_shallow,left_shallow,middle_deep,other,middle_deep
6892,2021103101-2306,middle_shallow,middle_shallow,left_shallow,right_shallow,middle_shallow
6893,2021103101-2330,middle_shallow,right_shallow,left_shallow,right_shallow,middle_deep
6894,2021103101-2352,middle_deep,middle_deep,other,middle_deep,other
6895,2021103101-2501,middle_deep,middle_shallow,right_shallow,middle_shallow,middle_shallow
6896,2021103101-2527,left_deep,right_deep,left_shallow,right_shallow,right_shallow
6897,2021103101-2551,middle_shallow,middle_deep,right_shallow,left_shallow,left_deep
6898,2021103101-2616,left_shallow,middle_deep,right_shallow,right_shallow,left_deep
6899,2021103101-2780,left_shallow,middle_deep,middle_shallow,other,left_shallow
6900,2021103101-2813,middle_deep,left_shallow,middle_shallow,other,right_shallow
6901,2021103101-2937,middle_shallow,left_shallow,middle_shallow,left_shallow,middle_shallow
6902,2021103101-2979,right_shallow,left_shallow,right_shallow,middle_deep,left_shallow
6903,2021103101-3067,right_deep,middle_deep,middle_deep,middle_deep,middle_shallow
6904,2021103101-3155,middle_shallow,middle_deep,middle_deep,middle_deep,middle_shallow
6905,2021103101-3234,left_deep,left_shallow,left_deep,other,middle_deep
6906,2021103101-3290,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
6907,2021103101-3350,middle_deep,left_shallow,middle_shallow,left_shallow,middle_shallow
6908,2021103101-3372,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
6909,2021103101-3401,middle_deep,middle_shallow,other,other,right_shallow
6910,2021103101-3439,middle_deep,middle_deep,right_shallow,other,right_deep
6911,2021103101-3496,middle_deep,middle_deep,other,left_shallow,middle_deep
6912,2021103101-3520,middle_deep,middle_shallow,middle_deep,right_shallow,right_shallow
6913,2021103101-3544,middle_shallow,middle_shallow,right_shallow,middle_shallow,right_shallow
6914,2021103101-3566,middle_deep,middle_shallow,right_shallow,other,left_deep
6915,2021103101-3588,middle_shallow,left_shallow,middle_deep,middle_shallow,middle_deep
6916,2021103101-3700,left_deep,right_deep,left_shallow,right_shallow,middle_shallow
6917,2021103101-3760,left_deep,right_deep,right_shallow,middle_shallow,middle_deep
6918,2021103101-3808,middle_deep,right_deep,other,other,middle_shallow
6919,2021103101-3830,middle_deep,middle_deep,other,other,middle_deep
6920,2021103101-3891,right_shallow,middle_shallow,left_shallow,middle_shallow,middle_deep
6921,2021103101-4284,right_deep,middle_deep,middle_shallow,middle_shallow,right_shallow
6922,2021103101-4313,middle_deep,middle_deep,right_shallow,middle_shallow,middle_shallow
6923,2021103101-4335,right_shallow,right_shallow,middle_deep,middle_shallow,middle_shallow
6924,2021103101-4372,right_shallow,middle_deep,middle_deep,middle_shallow,middle_deep
6925,2021103101-4401,middle_deep,left_deep,middle_shallow,left_shallow,left_deep
6926,2021103102-62,middle_shallow,left_shallow,middle_shallow,right_shallow,middle_deep
6927,2021103102-84,middle_deep,middle_shallow,middle_deep,middle_shallow,middle_shallow
6928,2021103102-109,middle_shallow,middle_shallow,middle_shallow,right_shallow,middle_shallow
6929,2021103102-241,middle_deep,left_shallow,middle_deep,left_shallow,right_shallow
6930,2021103102-263,left_deep,middle_deep,middle_shallow,middle_shallow,left_deep
6931,2021103102-295,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
6932,2021103102-377,left_shallow,middle_deep,left_shallow,right_shallow,middle_shallow
6933,2021103102-398,middle_shallow,middle_deep,other,left_shallow,middle_deep
6934,2021103102-475,middle_deep,middle_shallow,middle_shallow,right_shallow,left_shallow
6935,2021103102-555,middle_shallow,middle_shallow,middle_deep,left_shallow,right_shallow
6936,2021103102-657,middle_deep,middle_shallow,middle_deep,left_shallow,left_shallow
6937,2021103102-702,right_shallow,middle_deep,right_shallow,middle_shallow,middle_deep
6938,2021103102-724,middle_deep,middle_deep,right_deep,right_shallow,left_shallow
6939,2021103102-804,middle_deep,middle_deep,left_shallow,middle_shallow,left_shallow
6940,2021103102-870,right_shallow,left_shallow,right_shallow,middle_shallow,left_deep
6941,2021103102-894,middle_deep,middle_deep,middle_shallow,left_shallow,other
6942,2021103102-996,middle_shallow,left_shallow,middle_shallow,other,left_shallow
6943,2021103102-1038,middle_deep,middle_deep,left_shallow,right_shallow,right_shallow
6944,2021103102-1176,middle_deep,middle_shallow,right_deep,right_shallow,right_shallow
6945,2021103102-1200,middle_deep,left_shallow,middle_shallow,right_shallow,middle_deep
6946,2021103102-1245,middle_deep,left_shallow,middle_shallow,middle_deep,middle_shallow
6947,2021103102-1284,middle_shallow,right_shallow,middle_deep,left_shallow,right_shallow
6948,2021103102-1405,middle_shallow,right_deep,other,other,middle_deep
6949,2021103102-1429,middle_deep,left_deep,middle_deep,middle_shallow,middle_deep
6950,2021103102-1471,middle_shallow,left_shallow,other,other,right_shallow
6951,2021103102-1495,right_deep,right_deep,right_shallow,left_shallow,right_shallow
6952,2021103102-1646,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_deep
6953,2021103102-1716,right_shallow,middle_deep,right_shallow,middle_shallow,left_deep
6954,2021103102-1830,left_shallow,middle_deep,middle_deep,right_shallow,left_shallow
6955,2021103102-1852,right_shallow,middle_shallow,middle_shallow,right_shallow,middle_deep
6956,2021103102-1876,middle_shallow,middle_shallow,middle_shallow,right_shallow,middle_shallow
6957,2021103102-1934,middle_deep,middle_deep,middle_deep,right_shallow,left_shallow
6958,2021103102-1997,middle_deep,middle_shallow,right_deep,left_shallow,right_shallow
6959,2021103102-2077,middle_deep,left_shallow,left_shallow,right_shallow,middle_shallow
6960,2021103102-2122,right_shallow,left_shallow,middle_deep,middle_shallow,middle_deep
6961,2021103102-2143,middle_deep,right_deep,other,other,middle_deep
6962,2021103102-2186,middle_shallow,left_deep,right_deep,right_shallow,right_shallow
6963,2021103102-2255,middle_deep,middle_deep,right_shallow,middle_shallow,left_deep
6964,2021103102-2312,middle_shallow,middle_deep,middle_deep,right_shallow,right_shallow
6965,2021103102-2470,middle_deep,middle_deep,middle_deep,middle_shallow,middle_shallow
6966,2021103102-2757,middle_deep,right_shallow,middle_shallow,left_shallow,right_deep
6967,2021103102-2851,middle_shallow,middle_shallow,middle_deep,middle_shallow,middle_shallow
6968,2021103102-2890,middle_deep,middle_deep,left_shallow,other,middle_deep
6969,2021103102-2954,middle_deep,middle_deep,other,left_shallow,right_shallow
6970,2021103102-3005,middle_shallow,right_shallow,middle_shallow,middle_shallow,left_shallow
6971,2021103102-3029,middle_shallow,left_shallow,right_shallow,middle_shallow,middle_shallow
6972,2021103102-3110,middle_shallow,left_shallow,middle_shallow,middle_shallow,middle_shallow
6973,2021103102-3146,left_deep,middle_deep,other,left_shallow,other
6974,2021103102-3256,left_shallow,middle_deep,middle_deep,middle_shallow,left_shallow
6975,2021103102-3280,middle_deep,middle_deep,other,other,left_deep
6976,2021103102-3347,right_deep,left_shallow,middle_shallow,right_shallow,right_deep
6977,2021103102-3414,middle_deep,middle_deep,left_deep,middle_shallow,left_shallow
6978,2021103102-3480,middle_deep,middle_deep,middle_shallow,middle_shallow,left_shallow
6979,2021103102-3597,middle_deep,middle_shallow,middle_deep,left_shallow,right_deep
6980,2021103102-3651,middle_deep,right_deep,right_shallow,middle_shallow,left_shallow
6981,2021103102-3962,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
6982,2021103103-55,left_shallow,middle_shallow,middle_shallow,middle_shallow,right_shallow
6983,2021103103-105,middle_deep,right_deep,other,other,middle_shallow
6984,2021103103-148,middle_deep,middle_deep,other,other,right_shallow
6985,2021103103-217,middle_deep,right_deep,right_shallow,middle_shallow,left_shallow
6986,2021103103-305,middle_deep,right_shallow,middle_deep,right_shallow,middle_shallow
6987,2021103103-394,middle_deep,right_shallow,middle_shallow,middle_deep,middle_shallow
6988,2021103103-460,middle_deep,middle_deep,right_shallow,left_shallow,right_shallow
6989,2021103103-503,left_deep,middle_deep,left_shallow,right_shallow,middle_deep
6990,2021103103-538,middle_deep,middle_deep,middle_deep,other,middle_deep
6991,2021103103-712,right_shallow,middle_deep,other,other,middle_deep
6992,2021103103-736,middle_deep,left_shallow,left_shallow,left_shallow,left_shallow
6993,2021103103-765,middle_deep,middle_deep,middle_shallow,middle_shallow,other
6994,2021103103-899,right_shallow,left_shallow,right_shallow,middle_deep,middle_deep
6995,2021103103-944,right_shallow,right_deep,other,left_shallow,other
6996,2021103103-1010,middle_shallow,middle_shallow,right_deep,middle_shallow,middle_deep
6997,2021103103-1080,middle_deep,right_deep,right_shallow,middle_shallow,middle_deep
6998,2021103103-1119,middle_deep,middle_deep,right_shallow,middle_shallow,middle_deep
